target_account_id,account_name,organisation_entity_id,country,account_type,crm_stage,buyer_demand_score,buyer_demand_tier,opportunity_score,active_opportunities,high_priority_opportunities,upcoming_pipeline,estimated_opportunity_value,catalogue_fit_score,catalogue_fit_status,catalogue_matched_events,catalogue_matched_products,historical_familiarity_score,historical_familiarity_band,historical_evidence_count,timing_score,next_closing_date,commercial_account_priority_score,commercial_account_priority_tier,priority_reason,recommended_action,procurement_event_ids,familiarity_evidence_ids
acct_5eb073267574,ADRA Danmark,org_3e3dde171acf,Democratic Republic of the Congo,Reporting Organisation,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_a9f68e8c0e4e,ADRA DEUTSCHLAND EV,org_736ee6be6640,Somalia,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_3a4c66016a2d,ADRA DR Congo,org_148bf3413030,Democratic Republic of the Congo,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_ffde4793dbe6,Advancing Human Capital Outcomes Globally Multi-Donor Trust Fund,org_24235c323287,Ethiopia,Implementing Partner,Research,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_66c67843bb32,ADVENTIST DEVELOPEMENT AND RELIEF AGENCY DRC CONGO,org_6395c2769f1c,Democratic Republic of the Congo,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_6aa428c0db1a,ADVENTIST DEVELOPMENT AND RELIEF AGENCY,org_02dd5418d148,South Sudan,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_79259366f599,AECID Agencia Española de Cooperación Internacional para el Desarrollo,org_7b1a57095347,Ethiopia; MA; UA; EG; JO; MR; MZ,Donor,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_1713af8530a7,AECOM Limited,org_259df8a4c011,Uganda,Reporting Organisation,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_87d4c23c0744,Aero Medical Services,org_67d788db98d2,Uganda,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_d3c92ee6baa4,AFAR COMMUNITY INITIATIVE SUSTAINABLE DEVELOPMENT,org_be7a211f8a17,Ethiopia,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_c74521a0431c,AFAR REGIONAL AGRICULTURE BUREAU,org_dc4a2db7aa66,Ethiopia,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_6c4604a5e163,AFAR REGIONAL BUREAU OF JUSTICE,org_cd39fc1b2da8,Ethiopia,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_24a9cfaad3f1,AFAR REGIONAL BUREAU OF WOMEN AND CHILD AFFAIRS,org_ddc8e06355c9,Ethiopia,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_efd6ad35db32,AFAR REGIONAL DISASTER PREVENTION FOOD SECURITY AND PROGRAMME COORDINATION,org_686278673783,Ethiopia,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_d0a76dc90430,AFAR REGIONAL HEALTH BUREAU,org_57350636bdd5,Ethiopia,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_43650cc5de35,AFAR REGIONAL VITAL EVENTS REGISTRATION SERVICE,org_d35503467fd2,Ethiopia,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_14b5fb15aee6,AFD,org_174c4423de9e,Rwanda; Democratic Republic of the Congo; Kenya; Tanzania; CM; CI; Ethiopia,Donor,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_acad02bd8ba7,AFLAM,org_4e8a91a6c7a1,Democratic Republic of the Congo,Donor,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_42b976fa0c56,AFRICA CENTRES FOR DISEASE CONTROL,org_2ba71a69dc54,Democratic Republic of the Congo; AO; Rwanda,Implementing Partner,Research,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_b412341d4a14,AFRICA DEVELOPMENT AID,org_4eee9d04cfc4,South Sudan,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_0873cec6ea59,Africa Nordic Development Fund (NDF) Climate Change Program Parallel Trust Fund of TF071810,org_6c7fdbeb260f,Tanzania,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_8a823858492b,Africa Research and Impact Network,org_55ab6fe9e59f,Kenya; KH; NG; Somalia; ZA; VN; ZW; IN; Rwanda; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; Ethiopia; MM; South Sudan; Democratic Republic of the Congo; ID; NP; TN; Tanzania,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_b62dbd27d012,AFRICAN ADVANCED LEVEL TELECOM INSTITUTE,org_12a925f90839,ZW; ZA; NG; BW; Rwanda; GH; Kenya; SL,Implementing Partner,Monitor,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_12e2a1d342fc,African Capacity Building Foundation,org_cfdedca70e1c,ZA; Democratic Republic of the Congo; BJ; Ethiopia; GH; CI; Kenya; MR; NG; SN; Uganda; ZM,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_b056697a3af9,AFRICAN CENTRE FOR TECHNOLOGY STUDIES,org_2c99f45860e7,ZW; ZA; NG; BW; Rwanda; GH; Kenya; SL,Implementing Partner,Monitor,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_1ea2d668b52f,AFRICAN CHILDREN S RIGHTS FOUNDATION ACRIF,org_49f58d0fc8bc,Somalia,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_fb8998dc2f23,African Development Fund,org_8b7e975bd8cb,Kenya; Ethiopia,Donor,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_2e2ac2a67113,AFRICAN FIELD EPIDEMIOLOGY NETWORK,org_b53fef6ae1fa,South Sudan,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_21b4cfeeb601,AFRICAN HUMANITARIAN CORPS,org_9d2bfa8d9990,South Sudan,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_a30531133e4d,African Institute for Development Policy,org_1a379a726364,NG; Kenya,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_33e4f802f441,"African Institute for Development Policy (AFIDEP), Kenya",org_1933a39084f3,GB; Kenya; NG; MW; Uganda; CM; Ethiopia; GH; ZA; SD; Tanzania; NZ,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_ed1d54d17449,African Medicines Agency,org_4d6b25ad8870,EG; ZA; Democratic Republic of the Congo; Ethiopia; GH; Kenya; MZ; NG; Rwanda; SN; Tanzania; Uganda,Implementing Partner,Research,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_e5cefa43b8f3,AFRICAN POPULATION AND HEALTH RESEARCH CENTER,org_a4775c309aea,Kenya; BD; ID; Somalia; KH; ZA; Uganda; MY; NP; ZM; VN; Rwanda,Implementing Partner,Monitor,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_78ba8cddc7cc,African Population and Health Research Centre,org_a5ba5775610d,Uganda; Kenya; Tanzania,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_5f00c3aa3bdf,African Population Health Research Center,org_f8a8590ab59a,NG; Kenya; GB; US; GH; ZA,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_3139fc327557,AFRICAN RELIEF AND DEVELOPMENT FOUNDATION,org_08238d70edcb,South Sudan,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_3a4b0d682e4a,Africapacity,org_2ef70d4bbadd,Democratic Republic of the Congo,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_b08e3f6832db,AFRO CANADIAN EVANGELICAL MISSION,org_519ce9ab7648,South Sudan,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_bbbe5a0cb592,AFYA PAMOJA,org_6804bddcd94b,Tanzania,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_32b2b1fb96c2,"Aga Khan Health Service, Tanzania",org_f3ad87459d70,Tanzania,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_ff742c9f8d7e,Aga Khan University,org_2df3e426b3f9,Ethiopia; Kenya,Implementing Partner,Research,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_9310e5a8e1d3,Aga Khan University Tanzania,org_7bccaff854eb,Tanzania,Implementing Partner,Monitor,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_9310e5a8e1d3,"Aga Khan University, Tanzania",org_7bccaff854eb,Tanzania,Reporting Organisation,Monitor,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_ed376b9258a7,"AGE Myanmar (Alliance for Generations and Empowerment in Myanmar) is a national NGO working with a network of partners throughout the country to transform the lives of older people, people with disabilities, and their families across the generations. Formerly under HelpAge International, our team has a proven track record of successfully leading community-level programming, local capacity development, policy advocacy, and research. We deliver assistance in partnership with over 300 community-led Inclusive Self-Help Groups (ISHGs), who are supported by a representative structure from township to state/region and up to national level. AGE Myanmar is governed by a dedicated board of directors and supported by visionary advisors with diverse expertise.",org_4f65bc715cfa,PK; MM; LB; Uganda; MZ; Tanzania; Ethiopia; MD; GB,Implementing Partner,Research,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_06fc94807a45,AGENCE D ACHAT DES PERFORMANCES,org_a8d567e63dff,Democratic Republic of the Congo,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_97aa435e5242,AGENCE FRANCAISE DE DEVELOPPEMENT,org_25974ab71dea,Rwanda,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_543ff556faf1,AGENCY FOR CHILD RELIEF AID,org_32a0e7f632ae,South Sudan,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_e3d80dc55a3b,AGIS ASSISTANCE GLOBALE POUR L IDEALE SANTE,org_0037b24d3584,Democratic Republic of the Congo,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_c19d9d000624,Agriterra,org_4dce09f9feee,Rwanda,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_e0f4f1e2c7f0,Ags Worldwide Movers Ltd,org_d37492649c8a,Kenya,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_0950a4c38bf9,AGY Ambala Group Ghana Limited,org_98a046386f66,BD; GH; KI; SL; Tanzania,Implementing Partner,Research,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_c2daf2de54c8,AHRI - Armauer Hansen Research Institute,org_b27869a917a3,Ethiopia,Implementing Partner,Research,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_6ed6d3fbf117,AICS - Italian Agency for Cooperation and Development,org_61991ba80421,Kenya; Uganda; Ethiopia; South Sudan; Somalia,Donor,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_6ed6d3fbf117,AICS - Italian Agency for Cooperation and Development,org_61991ba80421,Ethiopia,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_df509d538ba0,AIDES ACTIONS ET INTERVENTIONS POUR LE DEVELOPPEMENT ET ENCADREMENT SOCIAL,org_b046a76cabd2,Democratic Republic of the Congo,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_0a0b29da98cf,Aisha Charity Association,org_2b8d3bc91880,Ethiopia,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_5a34af7c7843,AKAM,org_464312ed0190,Ethiopia,Implementing Partner,Qualify,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_bec5b4e753fd,Aksum University,org_97b37ba8009b,Ethiopia,Implementing Partner,Research,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_dd7d419cd76d,Al-Ameen for Humanitarian Support,org_78a1f65c3218,Somalia,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
acct_7ec24ddea944,ALIGHT,org_c414b66e6ced,Somalia,Implementing Partner,Prioritise,0.0,MONITOR,0.0,0,0,0,0.00,0.0,NO_VERIFIED_CATALOGUE_MATCH,0,,0.0,NONE,0,0.0,,0.0,MONITOR,No strong commercial signal yet.,Keep on watchlist; revisit when new procurement demand or catalogue-fit evidence appears.,,
