activity_id,country_code,percentage
XI-GRID-grid.7836.a-NIHR158451,LS,5.43
XI-GRID-grid.7836.a-NIHR158451,MW,5.77
XI-GRID-grid.7836.a-NIHR158451,NA,4.74
XI-GRID-grid.7836.a-NIHR158451,NG,3.22
XI-GRID-grid.7836.a-NIHR158451,UG,3.98
XI-GRID-grid.7836.a-NIHR158451,ZM,4.69
XI-GRID-grid.7836.a-NIHR158451,TZ,4.17
DAC-1601-INV-043011,ET,11.0
DAC-1601-INV-043011,KE,11.0
DAC-1601-INV-043011,LR,11.0
DAC-1601-INV-043011,NG,11.0
DAC-1601-INV-043011,RW,11.0
DAC-1601-INV-043011,UG,11.0
DAC-1601-INV-043011,IN,11.0
DAC-1601-INV-043011,KH,11.0
SE-0-SE-6-17106,RW,30.0
CH-4-2025-2013007223,CD,
DAC-1601-INV-077549,ET,5.0
DAC-1601-INV-077549,RW,5.0
DAC-1601-INV-077549,TZ,85.0
DAC-1601-INV-077549,UG,5.0
XM-DAC-928-SS-2026-27-04.001.AF01.SSD01,SS,100.0
GB-CHC-1113101-AGL28,UG,
GB-CHC-1113101-AGL24,UG,
GB-CHC-1113101-AGS30,UG,
GB-CHC-1113101-AGS08,UG,100.0
GB-CHC-1113101-AGS33,UG,
GB-CHC-1113101-AGL15,UG,
GB-CHC-1113101-AGS17,UG,
GB-CHC-1113101-AGL09,UG,
GB-CHC-1113101-AGL01,UG,
GB-CHC-1113101-AGL14,UG,
UG-NGB-5914-252-N141,UG,100.0
XM-DAC-2-10-4655,UG,
DAC-1601-INV-079602,KE,37.0
DAC-1601-INV-079602,UG,29.0
DAC-1601-INV-067254,ET,20.0
DAC-1601-INV-067254,KE,20.0
DAC-1601-INV-067254,NG,20.0
DAC-1601-INV-067254,RW,15.0
DAC-1601-INV-067254,TZ,15.0
DAC-1601-INV-067254,UG,10.0
XM-DAC-928-SS-2026-27-07.002.AF01.SSD03,SS,100.0
DAC-1601-INV-095066,KE,50.0
DAC-1601-INV-095066,NG,50.0
XI-IATI-UNPF-00123084,SS,
XM-DAC-928-ET-2026-27-02.001.AF01.ETH02,ET,100.0
XM-DAC-928-ET-2026-27-01.002.AF01.ETH01,ET,100.0
FI-3-2020-2019000060,ET,100.0
GB-CHC-261488-ETP23WF,ET,
FI-3-2021-2019000060,ET,100.0
XM-DAC-50-21-Z03-25-01-13300,ET,100.0
47045-SSD-C-UNDP-2,SS,100.0
SE-ON-802497-7434-Project-AF5,UG,100.0
SE-ON-802497-7434-Project-AF6,UG,100.0
XM-DAC-928-SS-2026-27-03.001.AF01.SSD02,SS,100.0
XM-DAC-928-TZ-2026-27-04.001.AF01.TZA01,TZ,100.0
GB-CHC-1099776-1A,SS,100.0
GB-CHC-1099776-1A-SS,SS,100.0
GB-CHC-1099776-W1,SS,100.0
GB-CHC-1099776-W1-SS,SS,100.0
GB-CHC-1099776-V8,SS,100.0
GB-CHC-1099776-V8-SS,SS,100.0
GB-CHC-1099776-W2,SS,100.0
GB-CHC-1099776-W2-SS,SS,100.0
GB-CHC-1065972-DF183,SS,
DE-1-202529188,SS,100.0
XM-DAC-69-2-2016000007,KE,100.0
XM-DAC-69-2-2020000183,KE,100.0
XM-DAC-69-2-2012000090,KE,100.0
GB-CHC-313757-PSI002,KE,100.0
GB-CHC-261488-KEP23GK,KE,
GB-CHC-261488-KEA34WF,KE,100.0
GB-CHC-261488-KEA49VB,KE,100.0
BE-BCE_KBO-0418766123-prg2022-52-GO2024ITP261B122,KE,
FI-3-2024-2024240302,SO,100.0
FI-3-2023-2023230719,SO,100.0
XM-DAC-928-SO-2026-27-04.001.EM01.SOM01,SO,100.0
CH-4-2023-2010006093,CD,
CH-4-2023-2010006094,CD,
CH-4-2023-2010006095,CD,
CH-4-2021-2010006028,CD,
CH-4-2021-2010006029,CD,
CH-4-2021-2010006030,CD,
CH-4-2024-2010006093,CD,
CH-4-2024-2010006094,CD,
CH-4-2024-2010006095,CD,
CH-4-2024-2010006096,CD,
CH-4-2022-2010006028,CD,
CH-4-2022-2010006029,CD,
CH-4-2022-2010006030,CD,
CH-4-2022-2010006084,CD,
CH-4-2022-2010006093,CD,
CH-4-2022-2010006094,CD,
CH-4-2022-2010006095,CD,
CH-4-2022-2010006096,CD,
CH-4-2024-2010006093,CD,
CH-4-2024-2010006094,CD,
CH-4-2024-2010006095,CD,
CH-4-2024-2010006096,CD,
XM-DAC-928-TZ-2026-27-07.002.AF01.TZA03,TZ,100.0
GB-GOV-10-RIGHT_4_203062,RW,
XM-DAC-928-SO-2026-27-07.002.EM01.SOM03,SO,100.0
GB-GOV-1-300978-111,SO,100.0
XM-DAC-928-CD-2026-27-04.001.AF01.COD01,CD,100.0
FI-3-2021-2019000219,TZ,100.0
XI-IATI-EC_INTPA-2024-PC-48745,CD,
XM-DAC-928-CD-2026-27-07.002.AF01.COD03,CD,100.0
47045-TZA-H-MOF-4,TZ,100.0
CH-4-2023-2023001667,KE,
CH-4-2022-2022002259,KE,
CH-4-2022-2022002269,KE,
CH-4-2024-2024001287,KE,
47045-SOM-H-UNICEF-4,SO,100.0
SE-ON-802497-7434-Project-AF1,KE,100.0
SE-ON-802497-7434-Project-AF3,KE,100.0
CH-4-2010005731,TZ,
CH-4-2025-2021009939,TZ,
CH-4-2025-2021010021,TZ,
CH-4-2025-2021009939,TZ,
CH-4-2025-2021010021,TZ,
CH-4-2025-2021010022,TZ,
CH-4-2025-2021010023,TZ,
CH-4-2025-2021010024,TZ,
CH-4-2025-2021010025,TZ,
CH-4-2024-2021009939,TZ,
CH-4-2024-2021009941,TZ,
CH-4-2023-2021009725,TZ,
CH-4-2024-2021009725,TZ,
CH-4-2024-2021009939,TZ,
CH-4-2024-2021009941,TZ,
XM-DAC-928-TZ-2026-27-03.001.AF01.TZA02,TZ,100.0
47045-COD-C-UNDP-1,CD,100.0
47045-COD-C-MOH-1,CD,100.0
GB-COH-213890-82606128,ET,100.0
GB-CHC-1076822-82604611,ET,100.0
GB-CHC-1076822-82604989,ET,100.0
GB-CHC-1076822-82605096,ET,100.0
GB-CHC-1076822-82605186,ET,100.0
DE-1-202406007-7932,UG,100.0
FI-3-2014-2014140061,TZ,100.0
FI-3-2013-2007070349,TZ,100.0
FI-3-2015-2014140061,TZ,100.0
41AAA-23907-001,TZ,
FI-3-2025-2025250092,TZ,100.0
FI-3-2025-2025250223,TZ,100.0
FI-3-2012-2007070349,TZ,100.0
FI-3-2012-2009091234,TZ,100.0
NO-BRC-971277882-TAN-23/0001,TZ,
NO-BRC-971277882-QZA-24/0188-136,TZ,
FI-3-2022-2019000164,SO,100.0
FI-3-2018-2018180153,SO,100.0
FI-3-2020-2018180153,SO,100.0
FI-3-2020-2019000164,SO,100.0
XM-OCHA-HPC6770-16477,SO,100.0
GB-CHC-1047501-RRF-Covid19-Response-Somalia,SO,
GB-CHC-1065972-DF243,SO,100.0
US-EIN-13-5660870-DF243,SO,100.0
DE-1-202506004-8399,ET,100.0
CH-4-2021-2008004911,CD,
CH-4-2022-2008004911,CD,
GB-EDU-133903-10001892,MW,51.75
GB-EDU-133903-10001892,UG,48.25
CH-4-2023-2017008427,SS,
CH-4-2017005731,SS,
CH-4-2017007468,SS,
CH-4-2017005731,SS,
CH-4-2021-2017007468,SS,
CH-4-2017005731,SS,
CH-4-2017007468,SS,
CH-4-2022-2017008426,SS,
CH-4-2022-2017008427,SS,
XM-DAC-928-SS-2026-27-04.002.AF01.SSD01,SS,100.0
41AAA-24458-001,CD,
41AAA-23875-001,CD,
DK-CVR-20074035-Y1015-recycling_for_development_drcongo,CD,100.0
KR-GOV-010-KR-GOV-051-2026010100020,CD,
XI-IATI-EC_INTPA-2019-PCC-408407,CD,
XI-IATI-EC_INTPA-2023-PC-27108,CD,
XI-IATI-EC_INTPA-2025-PC-54719,CD,
XI-IATI-EC_INTPA-2023-PC-23045,CD,
XI-IATI-EC_INTPA-2013-PCC-327248,CD,
DE-1-202430510,CD,100.0
XM-DAC-5-7-6619014,CD,100.0
XI-IATI-EC_INTPA-2026-PC-88251,CD,
DE-1-202506004-8339,KE,100.0
NL-KVK-83517626-D2B19RW02,RW,100.0
GB-CHC-1058162-205210-245,RW,
BE-BCE_KBO-0264814354-RWA21001,RW,
KR-GOV-110-1352000_2025_002,RW,100.0
CH-4-2025-2018011787,TZ,
CH-4-2025-2018011788,TZ,
CH-4-2025-2018011811,TZ,
CH-4-2025-2018011812,TZ,
XM-DAC-928-UG-2026-27-04.001.AF01.UGA01,UG,100.0
XM-DAC-5-7-6618620,UG,20.0
GB-COH-RC000797-R121836-LAMRNaudit,GB,43.0
GB-COH-RC000797-R121836-LAMRNaudit,UG,30.5
GB-COH-RC000797-R121836-LAMRNaudit,TZ,26.5
NL-KVK-41236410-6354,SO,100.0
XM-DAC-928-TZ-2026-27-04.002.AF01.TZA01,TZ,100.0
XI-IATI-UNPF-00126650,UG,
XI-IATI-UNPF-00127167,UG,
GB-CHC-802353-NAPAN,ET,
BE-BCE_KBO-0418766123-prg2022-36-BE2022ITP244A102,ET,
XM-DAC-928-ET-2026-27-04.001.AF01.ETH01,ET,100.0
KR-GOV-110-1352000_2026_011,ET,100.0
NL-KVK-41022454-CSOM002.1.22,SO,100.0
XM-DAC-928-SO-2026-27-04.002.EM01.SOM01,SO,100.0
47045-UGA-H-MoFPED-4,UG,100.0
47045-UGA-C-TASO-4,UG,100.0
CA-3-P011787001,TZ,40.0
CA-3-P011787001,UG,60.0
CH-4-2021-2021002000,ET,
DAC-1601-INV-028246,ET,17.0
DAC-1601-INV-028246,KE,55.0
DAC-1601-INV-028246,TZ,18.0
DAC-1601-INV-028246,UG,10.0
KR-GOV-021-20ED00023,ET,100.0
CH-4-2022-2020010119,CD,
CH-4-2022-2020010120,CD,
CH-4-2022-2020001265,CD,
CH-4-2023-2020010120,CD,
FR-RCS-31899089200065-Emergency Nutrition Programme by Humanitarian Coalition /CDL1A,CD,100.0
CH-4-2013006513,CD,
CH-4-2013006381,CD,
CH-4-2013006382,CD,
CH-4-2025-2020011112,CD,
CH-4-2025-2020011219,CD,
CH-4-2025-2020011112,CD,
CH-4-2025-2020011257,CD,
CH-4-2021-2020001263,CD,
CH-4-2021-2020001265,CD,
CH-4-2020001263,CD,
CH-4-2020001264,CD,
CH-4-2020001265,CD,
CH-4-2013006513,CD,
CH-4-2024-2020010120,CD,
CH-4-2024-2020011112,CD,
XI-IATI-EC_INTPA-2021-PCC-421719,CD,
XM-DAC-928-CD-2026-27-04.002.AF01.COD01,CD,100.0
DAC-1601-INV-080620,RW,100.0
DAC-1601-INV-083460,RW,100.0
XM-DAC-928-UG-2026-27-03.001.AF01.UGA02,UG,100.0
DAC-1601-INV-075833,CI,1.0
DAC-1601-INV-075833,KE,37.0
DAC-1601-INV-075833,SL,1.0
DAC-1601-INV-076299,KE,11.0
DAC-1601-INV-076299,NG,11.0
DAC-1601-INV-076299,IN,11.0
DAC-1601-INV-045252,KE,15.0
DAC-1601-INV-045252,NG,18.0
DAC-1601-INV-045252,IN,1.0
XM-DAC-5-7-6619178,RW,100.0
CH-4-2021-2021001537,RW,
CH-4-2020001772,RW,
KR-GOV-010-KR-GOV-051-2026030102580,RW,
XM-DAC-928-RW-2026-27-02.003.AF01.RWA01,RW,100.0
47045-ETH-H-FMOH-1,ET,100.0
XI-IATI-UNPF-00124994,KE,
XM-DAC-928-KE-2026-27-04.001.AF01.KEN01,KE,100.0
DE-1-202506004-8289,SS,100.0
XM-DAC-701-2-2018010622,UG,
GB-CHC-1099776-1W,UG,100.0
GB-CHC-1099776-1W-UG,UG,100.0
GB-CHC-1099776-3N,UG,100.0
GB-CHC-1099776-3N-UG,UG,100.0
NO-BRC-971277882-QZA-18/0159-620,UG,
GB-CHC-261488-UGA52AD,UG,100.0
DE-1-202306801-7488,SO,100.0
CH-4-2022-2022002240,KE,
CH-4-2021-2021002009,KE,
XM-DAC-928-KE-2026-27-07.002.AF01.KEN03,KE,100.0
CH-4-2014005312,ET,
CH-4-2014005312,ET,
CH-4-2014005622,ET,
CH-4-2014005312,ET,
CH-4-2021-2014005312,ET,
CH-4-2014005312,ET,
XM-DAC-928-ET-2026-27-03.001.AF01.ETH02,ET,100.0
41AAA-92955,RW,
41AAA-11295-014,RW,
GB-EDU-133903-100686EC,GB,35.0
GB-EDU-133903-100686EC,KE,34.0
GB-EDU-133903-100686EC,GM,31.0
GB-EDU-133903-104325EC,GB,31.0
GB-EDU-133903-104325EC,GM,35.0
GB-EDU-133903-104325EC,KE,34.0
XM-DAC-69-2-2020000271,KE,100.0
XM-DAC-69-2-2020000259,KE,100.0
XM-DAC-69-18-2021000225,KE,100.0
XM-DAC-69-2-2020000152,KE,100.0
XM-DAC-701-2-2020010659,KE,
DAC-1601-INV-036308,KE,100.0
XM-DAC-69-2-2021000068,ET,100.0
FI-3-2022-2022220547,ET,100.0
FI-3-2019-2019190043,ET,100.0
FI-3-2020-2020201163,ET,100.0
41AAA-23475-001,ET,
41AAA-24112-001,ET,
NL-KVK-83517626-ORIO12ET03,ET,100.0
FI-3-2021-2019190043,ET,100.0
NL-KVK-83517626-ORIO12ET03,ET,100.0
XI-IATI-EC_INTPA-2024-PC-37015,ET,
XM-DAC-6-4-013038-01-0,ET,100.0
XM-DAC-6-4-012826-01-0,ET,100.0
47045-KEN-H-TNT-6,KE,100.0
XI-IATI-UNPF-130571,SS,
NL-KVK-41215393-SS4018,SS,100.0
IT-CF-80017510225-001,SS,
NO-BRC-971277882-QZA-23/0196-6,SS,
XM-DAC-928-SS-2026-27-04.001.AF01.SSD02,SS,100.0
DAC-1601-INV-036219,KE,80.0
DAC-1601-INV-036219,RW,20.0
DAC-1601-INV-059606,KE,24.0
DAC-1601-INV-059606,RW,24.0
DAC-1601-INV-059606,UG,52.0
DAC-1601-INV-084303,CD,7.0
DAC-1601-INV-084303,MZ,7.0
DAC-1601-INV-084303,TZ,55.0
XM-DAC-6-4-012316-01-0,ET,100.0
GB-EDU-133903-NIHR134531-VAnguard,GB,24.0
GB-EDU-133903-NIHR134531-VAnguard,UG,45.0
GB-EDU-133903-NIHR134531-VAnguard,KE,31.0
CH-4-2021-2002003283,RW,
CH-4-2002003283,RW,
CH-4-2002003283,RW,
CH-4-2002003283,RW,
XM-DAC-69-2-2022000060,KE,100.0
XM-DAC-69-2-2017000330,KE,100.0
XM-DAC-69-2-2017000331,KE,100.0
XM-DAC-69-2-2020000287,KE,100.0
KE-NCB-2180511304359047-KE-NCB-2180511304359047-PRIVATESECTOR,KE,100.0
FI-3-2018-2016160046,KE,100.0
FI-3-2019-2017170275,KE,100.0
FI-3-2017-2017170046,KE,100.0
FI-3-2017-2017170275,KE,100.0
KE-KRA-P051097200R-1026,KE,50.0
XM-DAC-69-2-2014000304,KE,100.0
XM-DAC-2-10-3014473,KE,
DAC-1601-INV-067853,BI,20.0
DAC-1601-INV-067853,SS,20.0
DAC-1601-INV-067853,UG,60.0
GB-CHC-1065972-DF184,UG,
XM-DAC-928-UG-2026-27-04.002.AF01.UGA01,UG,100.0
DAC-1601-INV-042213,MW,27.0
DAC-1601-INV-042213,TZ,27.0
DAC-1601-INV-042213,IN,46.0
GB-COH-RC000653-GHRT2D,GB,31.88
GB-COH-RC000653-GHRT2D,UG,34.67
GB-COH-RC000653-GHRT2D,CM,10.63
GB-COH-RC000653-GHRT2D,ZA,6.28
GB-COH-RC000653-GHRT2D,MW,16.54
DAC-1601-INV-072647,ET,8.0
DAC-1601-INV-072647,KE,10.0
DAC-1601-INV-072647,NG,74.0
DAC-1601-INV-072647,TZ,8.0
GB-CHC-1076822-82602838,ET,100.0
XM-DAC-928-ET-2026-27-04.002.AF01.ETH01,ET,100.0
DAC-1601-INV-075235,ET,100.0
XM-DAC-301-2-110629-001,UG,50.0
XM-DAC-301-2-110629-001,KE,50.0
XM-DAC-928-TZ-2026-27-04.001.AF01.TZA02,TZ,100.0
46002-P-SS-IB0-001,SS,
XM-DAC-928-SO-2026-27-04.001.EM01.SOM02,SO,100.0
BE-BCE_KBO-0264814354-RWA23002,RW,
BE-BCE_KBO-0264814354-RWA23003,RW,
KR-GOV-010-KR-GOV-051-2025040102900,RW,
XM-DAC-928-RW-2026-27-03.002.AF01.RWA01,RW,100.0
XM-DAC-41114-PROJECT-01004489,SS,
CH-4-2012006463,TZ,
CH-4-2012006463,TZ,
XM-DAC-69-18-2014000185,TZ,100.0
GB-GOV-26-ISPF-MRC-8BZDF48-7Z3R57R-SSDNZHQ,TZ,100.0
NL-KVK-41160054-201367,SS,100.0
DAC-1601-INV-074895,ET,50.0
DAC-1601-INV-074895,KE,50.0
GB-GOV-1-300708-115,SO,100.0
XM-DAC-928-CD-2026-27-04.001.AF01.COD02,CD,100.0
DAC-1601-INV-087123,KE,25.0
DAC-1601-INV-087123,NG,25.0
DAC-1601-INV-087123,IN,25.0
DAC-1601-INV-087123,PK,25.0
XM-DAC-928-KE-2026-27-04.002.AF01.KEN01,KE,100.0
US-EIN-13-5660870-DF183,SS,
US-EIN-13-5660870-DF215,SS,
CH-4-2008004804,CD,
CH-4-2008004799,CD,
BE-BCE_KBO-0546740696-PG2017-2021_CD-116,CD,
BE-BCE_KBO-0546740696-PG2017-2021_CD-150,CD,
BE-BCE_KBO-0418766123-prg2022-182-CD2022TEA505A101,CD,
GB-GOV-1-300708-121,CD,100.0
GB-GOV-1-300415,TZ,100.0
DAC-1601-INV-068864,BJ,24.0
DAC-1601-INV-068864,GH,10.0
DAC-1601-INV-068864,KE,10.0
DAC-1601-INV-068864,MZ,24.0
DAC-1601-INV-068864,RW,8.0
DAC-1601-INV-068864,TZ,24.0
XM-DAC-928-TZ-2026-27-02.001.AF01.TZA01,TZ,100.0
CA-3-P011782001,BD,4.55
CA-3-P011782001,CD,10.18
CA-3-P011782001,CI,7.27
CA-3-P011782001,CO,5.91
CA-3-P011782001,GH,7.27
CA-3-P011782001,HT,9.36
CA-3-P011782001,JM,4.55
CA-3-P011782001,JO,4.55
CA-3-P011782001,MZ,13.63
CA-3-P011782001,NG,11.82
CA-3-P011782001,SN,7.27
CA-3-P011782001,TZ,13.64
XI-GRID-grid.11194.3c-RLP,UG,100.0
XM-DAC-928-SO-2026-27-02.001.EM01.SOM01,SO,100.0
GB-EDU-133784-158242,NG,31.5
GB-EDU-133784-158242,KE,27.0
GB-EDU-133784-158242,GB,37.0
GB-EDU-133784-158242,US,4.5
FR-3-CRW1071,RW,100.0
FR-3-CRW107101,RW,100.0
FR-3-CRW107102,RW,100.0
FR-3-CRW107106,RW,100.0
DE-1-202406007-8138,SO,100.0
XM-DAC-928-CD-2026-27-02.001.AF01.COD01,CD,100.0
US-EIN-13-5660870-DF208,ET,20.0
US-EIN-13-5660870-DF208,SO,33.0
US-EIN-13-5660870-DF208,SS,34.0
US-EIN-13-5660870-DF208,UG,13.0
SE-0-SE-6-17379,BA,4.44
SE-0-SE-6-17379,KE,6.73
SE-0-SE-6-17379,KH,4.85
SE-0-SE-6-17379,LA,3.9
SE-0-SE-6-17379,LK,4.35
SE-0-SE-6-17379,RS,2.96
SE-0-SE-6-17379,TZ,6.57
SE-0-SE-6-17379,UA,1.34
SE-0-SE-6-17379,UG,6.27
SE-0-SE-6-17379,VN,2.26
46002-P-CD-IB0-004,CD,
FI-3-2018-2013130117,TZ,100.0
FI-3-2016-2013130117,TZ,100.0
FI-3-2017-2013130117,TZ,100.0
FI-3-2015-2013130117,TZ,100.0
NL-KVK-83517626-ORI09TZ05,TZ,100.0
FI-3-2013-2013130117,TZ,100.0
FI-3-2014-2013130117,TZ,100.0
NL-KVK-83517626-ORI09TZ05,TZ,100.0
NO-BRC-971277882-FK-101032,TZ,
KR-GOV-010-KR-GOV-051-2026070100927,TZ,
KR-GOV-010-KR-GOV-051-2026030702424,TZ,
KR-GOV-110-1352000_2023_011,TZ,100.0
FR-3-CZZ3851,KE,50.0
FR-3-CZZ3851,TZ,50.0
FR-3-CZZ385101,KE,50.0
FR-3-CZZ385101,TZ,50.0
DAC-1601-INV-071951,GH,25.0
DAC-1601-INV-071951,MW,27.0
DAC-1601-INV-071951,UG,27.0
DAC-1601-INV-071951,BF,21.0
DAC-1601-INV-061041,ZA,23.0
DAC-1601-INV-061041,KE,16.0
DAC-1601-INV-061041,UG,16.0
DAC-1601-INV-058035,KE,100.0
47045-SSD-M-IBRD-1,SS,100.0
GB-CHC-1099776-2P,SS,100.0
GB-CHC-1099776-2P-SS,SS,100.0
GB-CHC-1099776-2C,SS,100.0
GB-CHC-1099776-2C-SS,SS,100.0
GB-CHC-1099776-3H,SS,100.0
GB-CHC-1099776-3H-SS,SS,100.0
GB-CHC-1099776-O7,SS,100.0
GB-CHC-1099776-O7-SS,SS,100.0
GB-CHC-1099776-Y8,SS,100.0
GB-CHC-1099776-Y8-SS,SS,100.0
GB-CHC-1099776-2Q,SS,100.0
GB-CHC-1099776-2Q-SS,SS,100.0
GB-CHC-1099776-2D,SS,100.0
GB-CHC-1099776-2D-MM,SS,100.0
GB-CHC-1099776-3J,SS,100.0
GB-CHC-1099776-3J-SS,SS,100.0
XM-DAC-6-4-012596-03-2,SS,100.0
GB-CHC-1099776-S3-SS,SS,100.0
XM-DAC-41122-Somalia-3920/A0/06/101/011,SO,100.0
FI-3-2024-2024240535,SO,100.0
CH-4-2019002116,SO,
FI-3-2022-2019000167,SO,100.0
FI-3-2018-2018180156,SO,100.0
FI-3-2020-2019000167,SO,100.0
XM-OCHA-HPC6770-10960,SO,100.0
XM-OCHA-HPC6770-10992,SO,100.0
XM-OCHA-HPC6770-12390,SO,100.0
XM-OCHA-HPC6770-14816,SO,100.0
XM-OCHA-HPC6770-16400,SO,100.0
XM-OCHA-HPC6770-16399,SO,100.0
CH-4-2020002108,SO,
FI-3-2012-2009091222,SO,100.0
FI-3-2023-2023230142,SO,100.0
FI-3-2021-2019000167,SO,100.0
XM-DAC-41122-Rwanda-3750/A0/04/220/003,RW,100.0
XM-DAC-69-2-2011000044,SS,100.0
FI-3-2014-2013130643,SS,100.0
FI-3-2013-2013130643,SS,100.0
FI-3-2019-2018181669,SS,100.0
FI-3-2016-2015150860,SS,100.0
FI-3-2016-2015150861,SS,100.0
FI-3-2017-2015150860,SS,100.0
FI-3-2017-2015150861,SS,100.0
FI-3-2015-2015150860,SS,100.0
FI-3-2015-2013130643,SS,100.0
FI-3-2015-2015150861,SS,100.0
FI-3-2020-2018181669,SS,100.0
CH-4-2020002220,SS,
CH-4-2020002223,SS,
CH-4-2020002224,SS,
NL-KVK-41215393-UG4027,UG,
BE-BCE_KBO-0418766123-prg2022-100-UG2022SIN360A101,UG,
GB-CHC-1171353-GB-CHC-1171353-T-1001477121,UG,50.0
NO-BRC-971277882-QZA-19/0256-119,UG,
NO-BRC-971277882-QZA-23/0196-9,UG,
NL-KVK-91420784-UG4054,UG,100.0
BE-BCE_KBO-0422717486-PROG2017-2021_OS5-RDC,CD,100.0
BE-BCE_KBO-0432235661-PROG2017-2021_OUTCOME_RDC_OS4,CD,
BE-BCE_KBO-0264814354-COD22024,CD,
BE-BCE_KBO-0264814354-COD22003,CD,
BE-BCE_KBO-0264814354-COD22009,CD,
BE-BCE_KBO-0418766123-prg2022-120-CD2022SIN335A104,CD,
US-EIN-13-5660870-ES103,CD,
GB-GOV-26-ISPF-MRC-8BZDF48-9L3AM9N-DUVXRZT,UG,100.0
GB-GOV-10-RIGHT_5_204869,UG,
GB-GOV-10-RP_04_301621,UG,
GB-GOV-10-RP_07_304266,UG,
GB-GOV-10-RP_07_304295,UG,
GB-GOV-10-HPSR_Project_2_169017,UG,
GB-GOV-10-HPSR_Project_2_168786,UG,
XM-DAC-41122-Somalia-3920/A0/06/005/007,SO,100.0
XM-DAC-6-4-012596-02-4,SS,100.0
GB-GOV-1-300857-402,SO,100.0
NO-BRC-971277882-QZA-23/0196-16,ET,
XM-DAC-928-ET-2026-27-04.001.AF01.ETH02,ET,100.0
GB-SC-015096-119454DESTINE,ET,
BE-BCE_KBO-0418766123-prg2022-109-ET2022SIN344A103,ET,
BE-BCE_KBO-0418766123-prg2022-144-ET2023SIN382A102,ET,
NO-BRC-971277882-ETH-18/0003,ET,
GB-GOV-10-GHRG_3_133208,ET,
CH-4-2023-2018011583,TZ,
CH-4-2023-2018011585,TZ,
FI-3-2016-2014141080,TZ,100.0
DAC-1601-INV-080248,TZ,100.0
DAC-1601-INV-067322,TZ,100.0
DAC-1601-INV-070227,TZ,100.0
DAC-1601-INV-052526,TZ,100.0
DAC-1601-INV-058071,TZ,27.0
DAC-1601-INV-074258,TZ,100.0
XM-DAC-928-UG-2026-27-02.001.AF01.UGA01,UG,100.0
CA-3-P012026001,SO,50.0
CA-3-P012026001,SS,50.0
XM-DAC-41122-Democratic Republic of Congo-0990/A0/05/301/015,CD,100.0
XM-DAC-5-7-6618887,TZ,100.0
FI-3-2024-2024240043,TZ,100.0
FI-3-2014-2006060173,TZ,100.0
CH-4-2023-2023001736,TZ,
FI-3-2021-2019000218,TZ,100.0
FI-3-2021-2018180214,TZ,100.0
FI-3-2021-2019190205,TZ,100.0
FI-3-2018-2017170081,TZ,100.0
FI-3-2022-2019000218,TZ,100.0
FI-3-2019-2017170092,TZ,100.0
FI-3-2019-2019190205,TZ,100.0
FI-3-2016-2014140742,TZ,100.0
FI-3-2015-2014140742,TZ,100.0
FI-3-2020-2018180214,TZ,100.0
FI-3-2020-2019000218,TZ,100.0
FI-3-2020-2020201168,TZ,100.0
FI-3-2013-2006060173,TZ,100.0
FI-3-2012-2011115148,TZ,100.0
FI-3-2012-2006060173,TZ,100.0
FI-3-2023-2023230181,TZ,100.0
FI-3-2014-2014140742,TZ,100.0
GB-CHC-1076235-TZ-1355,TZ,100.0
GB-CHC-1076822-82604730,TZ,100.0
NO-BRC-971277882-FK-141702,TZ,
KR-GOV-010-KR-GOV-051-2026030102590,TZ,
XM-DAC-928-TZ-2026-27-02.003.AF01.TZA01,TZ,100.0
GB-CHC-326568-4553556,KE,
GB-CHC-326568-4577019,KE,
GB-CHC-326568-4925679,KE,
GB-CHC-326568-4925677,KE,
GB-CHC-326568-4588090,KE,
XM-DAC-928-KE-2026-27-04.001.AF01.KEN02,KE,100.0
46002-P-UG-IB0-008,UG,
46002-P-UG-IB0-009,UG,
GB-GOV-1-300427-401,SS,100.0
FI-3-2014-2013130642,SO,100.0
FI-3-2022-2015150859,SO,100.0
FI-3-2018-2018180162,SO,100.0
FI-3-2018-2015150859,SO,100.0
FI-3-2013-2013130642,SO,100.0
FI-3-2013-2011110037,SO,100.0
FI-3-2019-2015150859,SO,100.0
FI-3-2016-2015150859,SO,100.0
FI-3-2017-2015150859,SO,100.0
FI-3-2015-2013130642,SO,100.0
FI-3-2015-2015150859,SO,100.0
FI-3-2020-2015150859,SO,100.0
FI-3-2012-2011110037,SO,100.0
FI-3-2012-2009091062,SO,100.0
FI-3-2014-2011110037,SO,100.0
XM-DAC-928-SO-2026-27-02.003.EM01.SOM01,SO,100.0
BE-BCE_KBO-0418766123-prg2022-131-CD2023SIN375A101,CD,
DAC-1601-INV-062627,CD,100.0
DAC-1601-INV-050353,CD,100.0
XM-DAC-41122-South Sudan-4040/A0/03/001/008,SS,100.0
XM-DAC-928-ET-2026-27-02.001.AF01.ETH01,ET,100.0
41AAA-11295-054,TZ,
41AAA-92955,TZ,
41AAA-11295-001,TZ,
41AAA-11295-014,TZ,
41AAA-11295-032,TZ,
XM-DAC-69-2-2010000016,KE,100.0
XM-DAC-69-2-2023000054,KE,100.0
KE-KRA-P051097200R-993,KE,50.0
XM-DAC-69-2-2013000089,KE,100.0
KE-KRA-P051637065Q-VacAMR-NIHR156011,KE,25.0
GB-GOV-26-ISPF-MRC-8BZDF48-7Z3R57R-U57VD4F,KE,100.0
